permit_id,permit_number,parcel_number,parcel_number_normalized,official_parcel_id,objectid_1,pin14,permit_date,activity_year,permit_code,permit_type,work_type,permit_status,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,governance_warning_categories,relationship_method,relationship_confidence
5141846,BU2024-02128,46706455340000,46706455340000,CFS-PARCEL-0149728812,149728812,46706455340000,2024-06-18,2024,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,high,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
5141846,BU2024-02128,46706455340000,46706455340000,CFS-PARCEL-0149728813,149728813,46706455340000,2024-06-18,2024,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,high,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
5142033,BU2023-03223,56203315640000,56203315640000,CFS-PARCEL-0149803444,149803444,56203315640000,2023-08-22,2023,XF,EXTRA FEATURE,Residential Accessory Structure,ISSUED,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
5142033,BU2023-03223,56203315640000,56203315640000,CFS-PARCEL-0149803445,149803445,56203315640000,2023-08-22,2023,XF,EXTRA FEATURE,Residential Accessory Structure,ISSUED,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
5142042,BU2024-00389,56019966350000,56019966350000,CFS-PARCEL-0149785886,149785886,56019966350000,2024-01-30,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Kannapolis,PD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5142042,BU2024-00389,56019966350000,56019966350000,CFS-PARCEL-0149785887,149785887,56019966350000,2024-01-30,2024,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Kannapolis,PD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5142491,BU2024-03170,55369933400000,55369933400000,CFS-PARCEL-0149767891,149767891,55369933400000,2024-09-03,2024,XF,EXTRA FEATURE,Residential Accessory Structure,ISSUED,review,medium,estate,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5142491,BU2024-03170,55369933400000,55369933400000,CFS-PARCEL-0149767900,149767900,55369933400000,2024-09-03,2024,XF,EXTRA FEATURE,Residential Accessory Structure,ISSUED,review,medium,estate,Cabarrus County / Unincorporated,CR,residential,high,['safe_for_dashboard'],exact_pin14,low
5142501,BU2024-03252,55459877110000,55459877110000,CFS-PARCEL-0149775286,149775286,55459877110000,2024-09-12,2024,RMH,Residential Manufactored Home,Residential Mobile,INSPECTIONS,review,medium,residential_standard,Midland,AG,agricultural,medium,['safe_for_dashboard'],exact_pin14,low
5142501,BU2024-03252,55459877110000,55459877110000,CFS-PARCEL-0149775287,149775287,55459877110000,2024-09-12,2024,RMH,Residential Manufactored Home,Residential Mobile,INSPECTIONS,review,medium,residential_standard,Midland,AG,agricultural,medium,['safe_for_dashboard'],exact_pin14,low
5142600,BU2022-00918,56213661060000,56213661060000,CFS-PARCEL-0149807487,149807487,56213661060000,2022-03-16,2022,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RM-1,residential,high,['review_sliver_overlap'],exact_pin14,low
5142600,BU2022-00918,56213661060000,56213661060000,CFS-PARCEL-0149807488,149807488,56213661060000,2022-03-16,2022,N,NEW CONSTRUCTION,Residential New,INSPECTIONS,review,medium,residential_standard,Concord,RM-1,residential,high,['review_sliver_overlap'],exact_pin14,low
5142601,,56213661060000,56213661060000,CFS-PARCEL-0149807487,149807487,56213661060000,2022-03-16,2022,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Concord,RM-1,residential,high,['review_sliver_overlap'],exact_pin14,low
5142601,,56213661060000,56213661060000,CFS-PARCEL-0149807488,149807488,56213661060000,2022-03-16,2022,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Concord,RM-1,residential,high,['review_sliver_overlap'],exact_pin14,low
5142636,BU2023-02905,56138890910000,56138890910000,CFS-PARCEL-0149801921,149801921,56138890910000,2023-09-13,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Kannapolis,R8,residential,high,['safe_for_dashboard'],exact_pin14,low
5142636,BU2023-02905,56138890910000,56138890910000,CFS-PARCEL-0149801985,149801985,56138890910000,2023-09-13,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Kannapolis,R8,residential,high,['safe_for_dashboard'],exact_pin14,low
5142637,2012-01391,56138890910000,56138890910000,CFS-PARCEL-0149801921,149801921,56138890910000,2012-08-06,2012,O,OTHER,,,review,medium,residential_standard,Kannapolis,R8,residential,high,['safe_for_dashboard'],exact_pin14,low
5142637,2012-01391,56138890910000,56138890910000,CFS-PARCEL-0149801985,149801985,56138890910000,2012-08-06,2012,O,OTHER,,,review,medium,residential_standard,Kannapolis,R8,residential,high,['safe_for_dashboard'],exact_pin14,low
5142676,BU2024-00408,55181256310000,55181256310000,CFS-PARCEL-0149757427,149757427,55181256310000,2024-01-30,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,high,residential_standard,Harrisburg,RM,residential,high,['safe_for_dashboard'],exact_pin14,low
5142676,BU2024-00408,55181256310000,55181256310000,CFS-PARCEL-0149757428,149757428,55181256310000,2024-01-30,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,high,residential_standard,Harrisburg,RM,residential,high,['safe_for_dashboard'],exact_pin14,low
5142738,,55596595910000,55596595910000,CFS-PARCEL-0149778901,149778901,55596595910000,2006-11-01,2006,N,NEW CONSTRUCTION,,,review,high,residential_standard,Cabarrus County / Unincorporated,LDR,residential,medium,['safe_for_dashboard'],exact_pin14,low
5142738,,55596595910000,55596595910000,CFS-PARCEL-0149778902,149778902,55596595910000,2006-11-01,2006,N,NEW CONSTRUCTION,,,review,high,residential_standard,Cabarrus County / Unincorporated,LDR,residential,medium,['safe_for_dashboard'],exact_pin14,low
5142739,2011-01866,56109239660000,56109239660000,CFS-PARCEL-0149791471,149791471,56109239660000,2011-12-13,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,luxury,residential_standard,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142739,2011-01866,56109239660000,56109239660000,CFS-PARCEL-0149791472,149791472,56109239660000,2011-12-13,2011,C,COMMERCIAL NEW CONSTRUCTION,,,review,luxury,residential_standard,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142740,BU2024-00384,56109239660000,56109239660000,CFS-PARCEL-0149791471,149791471,56109239660000,2024-02-14,2024,O,OTHER,Commercial Sign,INSPECTIONS,review,luxury,residential_standard,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142740,BU2024-00384,56109239660000,56109239660000,CFS-PARCEL-0149791472,149791472,56109239660000,2024-02-14,2024,O,OTHER,Commercial Sign,INSPECTIONS,review,luxury,residential_standard,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142766,,55087764610000,55087764610000,CFS-PARCEL-0149750421,149750421,55087764610000,2003-10-01,2003,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RM-1,residential,high,['review_sliver_overlap'],exact_pin14,low
5142766,,55087764610000,55087764610000,CFS-PARCEL-0149750422,149750422,55087764610000,2003-10-01,2003,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,RM-1,residential,high,['review_sliver_overlap'],exact_pin14,low
5142796,,55272575150000,55272575150000,CFS-PARCEL-0149761968,149761968,55272575150000,2007-11-01,2007,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Harrisburg,RL,residential,high,['safe_for_dashboard'],exact_pin14,low
5142796,,55272575150000,55272575150000,CFS-PARCEL-0149761969,149761969,55272575150000,2007-11-01,2007,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Harrisburg,RL,residential,high,['safe_for_dashboard'],exact_pin14,low
5142860,2018-02902,55531895320000,55531895320000,CFS-PARCEL-0149776679,149776679,55531895320000,2018-09-14,2018,A,ADDITION RESIDENTIAL,2019,,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142860,2018-02902,55531895320000,55531895320000,CFS-PARCEL-0149776680,149776680,55531895320000,2018-09-14,2018,A,ADDITION RESIDENTIAL,2019,,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142861,,55531895320000,55531895320000,CFS-PARCEL-0149776679,149776679,55531895320000,2011-05-18,2011,N,NEW CONSTRUCTION,,CLOSED,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142861,,55531895320000,55531895320000,CFS-PARCEL-0149776680,149776680,55531895320000,2011-05-18,2011,N,NEW CONSTRUCTION,,CLOSED,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142862,2011-00772,55531895320000,55531895320000,CFS-PARCEL-0149776679,149776679,55531895320000,2011-05-18,2011,N,NEW CONSTRUCTION,,CLOSED,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142862,2011-00772,55531895320000,55531895320000,CFS-PARCEL-0149776680,149776680,55531895320000,2011-05-18,2011,N,NEW CONSTRUCTION,,CLOSED,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142863,BU2024-00304,55531895320000,55531895320000,CFS-PARCEL-0149776679,149776679,55531895320000,2024-01-23,2024,XF,EXTRA FEATURE,Residential Pool,INSPECTIONS,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142863,BU2024-00304,55531895320000,55531895320000,CFS-PARCEL-0149776680,149776680,55531895320000,2024-01-23,2024,XF,EXTRA FEATURE,Residential Pool,INSPECTIONS,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142864,BU2024-00531,55531895320000,55531895320000,CFS-PARCEL-0149776679,149776679,55531895320000,2024-02-09,2024,XF,EXTRA FEATURE,Residential Accessory Structure,INSPECTIONS,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142864,BU2024-00531,55531895320000,55531895320000,CFS-PARCEL-0149776680,149776680,55531895320000,2024-02-09,2024,XF,EXTRA FEATURE,Residential Accessory Structure,INSPECTIONS,review,luxury,estate,Midland,SFR,unknown,high,"['review_multi_jurisdiction', 'review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5142976,BU2024-02190,56213128940000,56213128940000,CFS-PARCEL-0149807713,149807713,56213128940000,2024-06-10,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
5142976,BU2024-02190,56213128940000,56213128940000,CFS-PARCEL-0149807714,149807714,56213128940000,2024-06-10,2024,R,REMODEL,Residential Repair,INSPECTIONS,review,medium,residential_standard,Concord,RV,residential,high,['safe_for_dashboard'],exact_pin14,low
5143011,BU2023-02294,56314142410000,56314142410000,CFS-PARCEL-0149820043,149820043,56314142410000,2023-06-21,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
5143011,BU2023-02294,56314142410000,56314142410000,CFS-PARCEL-0149820044,149820044,56314142410000,2023-06-21,2023,N,NEW CONSTRUCTION,Residential New,ISSUED,review,medium,residential_standard,Concord,RM-1,residential,high,['safe_for_dashboard'],exact_pin14,low
5143117,BU2023-02939,46804280070000,46804280070000,CFS-PARCEL-0149735561,149735561,46804280070000,2023-08-03,2023,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,high,residential_standard,Concord,PRD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5143117,BU2023-02939,46804280070000,46804280070000,CFS-PARCEL-0149735562,149735562,46804280070000,2023-08-03,2023,A,ADDITION RESIDENTIAL,Residential Addition,INSPECTIONS,review,high,residential_standard,Concord,PRD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5143118,2019-00715,46804280070000,46804280070000,CFS-PARCEL-0149735561,149735561,46804280070000,2019-03-13,2019,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PRD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5143118,2019-00715,46804280070000,46804280070000,CFS-PARCEL-0149735562,149735562,46804280070000,2019-03-13,2019,N,NEW CONSTRUCTION,,,review,high,residential_standard,Concord,PRD,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5143535,2019-03224,56922589770000,56922589770000,CFS-PARCEL-0149830034,149830034,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143535,2019-03224,56922589770000,56922589770000,CFS-PARCEL-0149830035,149830035,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143536,,56922589770000,56922589770000,CFS-PARCEL-0149830034,149830034,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143536,,56922589770000,56922589770000,CFS-PARCEL-0149830035,149830035,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143537,,56922589770000,56922589770000,CFS-PARCEL-0149830034,149830034,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143537,,56922589770000,56922589770000,CFS-PARCEL-0149830035,149830035,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143538,,56922589770000,56922589770000,CFS-PARCEL-0149830034,149830034,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143538,,56922589770000,56922589770000,CFS-PARCEL-0149830035,149830035,56922589770000,2019-09-23,2019,O,OTHER,,,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143572,2024-00822,46904429800000,46904429800000,CFS-PARCEL-0149740594,149740594,46904429800000,2024-03-05,2024,U,UPFIT,Commercial Upfit,INSPECTIONS,review,luxury,estate,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5143572,2024-00822,46904429800000,46904429800000,CFS-PARCEL-0149740595,149740595,46904429800000,2024-03-05,2024,U,UPFIT,Commercial Upfit,INSPECTIONS,review,luxury,estate,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5143573,2024-01108,46904429800000,46904429800000,CFS-PARCEL-0149740594,149740594,46904429800000,2024-03-20,2024,C,COMMERCIAL NEW CONSTRUCTION,Commercial ABC Store,INSPECTIONS,review,luxury,estate,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5143573,2024-01108,46904429800000,46904429800000,CFS-PARCEL-0149740595,149740595,46904429800000,2024-03-20,2024,C,COMMERCIAL NEW CONSTRUCTION,Commercial ABC Store,INSPECTIONS,review,luxury,estate,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5143574,2024-00822,46904429800000,46904429800000,CFS-PARCEL-0149740594,149740594,46904429800000,2024-03-05,2024,U,UPFIT,Commercial Upfit,INSPECTIONS,review,luxury,estate,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5143574,2024-00822,46904429800000,46904429800000,CFS-PARCEL-0149740595,149740595,46904429800000,2024-03-05,2024,U,UPFIT,Commercial Upfit,INSPECTIONS,review,luxury,estate,Concord,C-2,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5143634,2011-01572,46723635590000,46723635590000,CFS-PARCEL-0149732915,149732915,46723635590000,2011-09-27,2011,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5143634,2011-01572,46723635590000,46723635590000,CFS-PARCEL-0149732916,149732916,46723635590000,2011-09-27,2011,N,NEW CONSTRUCTION,,,review,medium,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5143658,2014-02456,55777668650000,55777668650000,CFS-PARCEL-0149780197,149780197,55777668650000,2014-10-21,2014,O,OTHER,,,review,luxury,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143658,2014-02456,55777668650000,55777668650000,CFS-PARCEL-0149780198,149780198,55777668650000,2014-10-21,2014,O,OTHER,,,review,luxury,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143730,BU2023-02649,55671660610000,55671660610000,CFS-PARCEL-0149778694,149778694,55671660610000,2023-07-17,2023,RMH,Residential Manufactored Home,Residential Mobile,ISSUED,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143730,BU2023-02649,55671660610000,55671660610000,CFS-PARCEL-0149778695,149778695,55671660610000,2023-07-17,2023,RMH,Residential Manufactored Home,Residential Mobile,ISSUED,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
5143730,BU2023-02649,55671660610000,55671660610000,CFS-PARCEL-0149778696,149778696,55671660610000,2023-07-17,2023,RMH,Residential Manufactored Home,Residential Mobile,ISSUED,review,medium,commercial_large,Cabarrus County / Unincorporated,AO,agricultural,high,['safe_for_dashboard'],exact_pin14,low
